4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4
4	0	0	0	0	0	0	0	0	0	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
4	0	0	0	0	0	0	0	0	0	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
4	0	V	0	0	0	0	0	0	0	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
4	0	0	0	0	0	4	0	0	0	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
4	0	0	0	0	0	4	0	0	0	3	3	3	0	0	0	4	4	4	4	4	4	4	4	4	0	0	0	0	4
4	0	0	0	0	0	4	0	0	0	3	3	3	0	0	0	4	4	4	4	4	4	4	4	4	0	0	0	0	4
4	4	4	4	4	4	4	0	0	0	3	3	3	0	0	0	0	0	0	0	0	0	0	4	4	0	0	0	0	4
4	4	4	4	4	4	4	0	0	0	3	3	3	0	0	0	0	0	0	0	0	0	0	4	4	4	0	0	v	4
4	0	0	0	0	0	0	0	0	0	3	3	3	0	0	0	0	0	0	0	0	0	0	4	4	4	0	0	0	4
4	0	0	0	0	0	0	0	0	0	3	3	3	0	0	0	0	0	0	0	0	0	0	4	4	4	0	0	0	4
4	0	0	0	0	0	0	0	0	0	3	3	3	3	0	0	3	3	3	3	0	0	0	4	4	0	0	0	0	4
4	0	0	W	0	0	0	0	0	0	3	3	3	3	0	0	3	3	3	3	0	0	0	4	4	0	0	w	0	4
4	0	0	0	0	0	0	0	0	0	3	3	3	3	0	0	3	3	3	3	0	0	0	4	4	0	0	0	0	4
4	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	3	3	3	0	0	0	4	4	0	0	0	4	4
4	0	0	0	0	4	0	0	0	0	0	0	4	0	0	0	0	3	3	3	0	0	0	4	4	0	0	0	4	4
4	0	0	0	0	4	0	0	0	0	0	0	4	0	0	0	0	3	3	3	0	0	0	4	4	0	0	0	0	4
4	0	0	0	0	4	0	0	0	0	0	0	4	0	0	0	0	3	3	3	0	0	0	4	4	0	0	0	0	4
4	4	4	4	4	4	0	2	0	0	0	0	4	0	0	0	0	3	3	3	3	3	3	3	3	3	0	0	3	4
4	0	0	0	0	4	0	0	0	0	0	0	4	0	0	0	0	3	3	3	3	3	3	3	3	3	0	0	3	4
4	0	0	0	0	4	0	0	0	0	4	4	4	4	0	0	0	3	3	3	3	3	3	3	3	3	0	0	3	4
4	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	3	3	3	0	0	0	4	4	0	0	0	0	4
4	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	3	3	3	0	0	0	4	4	0	0	0	0	4
4	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	3	3	3	0	0	0	4	4	0	0	0	0	4
4	0	0	0	0	4	0	1	0	0	0	0	0	0	0	0	0	3	3	3	0	0	0	4	4	0	0	0	0	4
4	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	3	3	3	0	0	0	4	4	0	0	0	0	4
4	0	0	0	4	4	4	4	4	4	4	0	0	0	0	0	0	3	3	3	0	0	0	4	4	0	0	0	0	4
4	0	0	0	4	0	0	0	0	0	4	0	0	0	0	0	0	3	3	3	0	0	0	4	4	0	0	0	0	4
4	0	0	0	4	0	0	0	0	0	4	0	0	0	0	0	0	3	3	3	0	0	0	4	4	4	0	0	0	4
4	0	0	0	4	0	0	0	0	0	4	0	0	0	0	0	0	3	3	3	0	0	0	4	4	4	0	0	0	4
4	0	0	0	4	0	0	0	3	3	3	3	3	3	3	3	3	3	3	3	0	0	0	4	4	0	0	0	0	4
4	0	0	0	4	0	0	0	3	3	3	3	3	3	3	3	3	3	3	3	0	0	0	4	4	0	0	0	0	4
4	0	0	0	4	0	0	0	3	3	3	3	3	3	3	3	3	3	3	3	0	0	0	4	4	0	0	0	0	4
4	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	0	0	0	0	4
4	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	0	0	0	0	4
4	0	X	0	0	0	0	0	3	3	3	4	4	4	4	4	4	4	4	0	0	0	4	4	4	0	x	0	4	4
4	0	0	0	0	0	0	0	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4
4	0	0	0	0	0	0	0	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
4	0	0	0	0	0	0	0	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4
